TIME	EVENT	NODES
0	O	Root
17.48041262550099	S	Root;1;n1;2;n2;3
20.0712906575407	S	n2;3;n3;4;n4;5
23.623252967945383	S	n1;2;n5;6;n6;7
27.487822499537366	E	n3;4
28.25208337168313	S	n5;6;n7;8;n8;9
31.539863128050797	E	n6;7
33.85041944564136	S	n8;9;n9;10;n10;11
34.409630339352056	L	n10;11
35.69449990392345	S	n9;10;n11;12;n12;13
35.80958368897179	S	n11;12;n13;14;n14;15
35.84003308740881	E	n14;15
37.62960750284639	D	n12;13;n12;16;n12;17
41.20061611946893	E	n12;16
41.20061611946893	E	n12;17
44.592337476338976	S	n13;14;n17;18;n18;19
45.06322162628801	S	n4;5;n19;20;n20;21
45.29573844375236	S	n17;18;n21;22;n22;23
46.40248486844502	D	n7;8;n7;24;n7;25
47.218428785078885	S	n20;21;n23;26;n24;27
47.39009584644335	S	n23;26;n25;28;n26;29
47.86507693263344	S	n25;28;n27;30;n28;31
48.215809234087786	S	n24;27;n29;32;n30;33
48.23105563304068	S	n22;23;n31;34;n32;35
48.98195628849717	S	n30;33;n33;36;n34;37
49.77851864598951	F	n32;35
49.77851864598951	F	n21;22
49.77851864598951	F	n29;32
49.77851864598951	F	n34;37
49.77851864598951	F	n26;29
49.77851864598951	F	n18;19
49.77851864598951	F	n28;31
49.77851864598951	F	n7;24
49.77851864598951	F	n7;25
49.77851864598951	F	n27;30
49.77851864598951	F	n19;20
49.77851864598951	F	n33;36
49.77851864598951	F	n31;34
